12.0	204.1266742443545
25.0	115.26612548863696
36.0	33.079764533480756
48.0	21.47238818967417
61.0	11.149036850461803
74.0	8.26188754925016
86.0	6.6739837869869225
99.0	6.201535579398698
111.0	5.615128683557204
124.0	5.40562049499254
136.0	4.99336479837389
149.0	4.828296375854135
161.0	5.063000801543471
174.0	5.403842915059606
186.0	4.600504565484701
199.0	4.882853991685484
211.0	4.27711447658856
224.0	4.600599907774542
236.0	3.7679336961374634
249.0	4.155870093697591
261.0	3.6966539663844533
274.0	4.108485841211998
286.0	3.043741399311231
299.0	2.853788340700756
311.0	2.7404836329792013
324.0	2.743161408235653
336.0	2.6251741967796036
349.0	2.6854671586000713
361.0	2.5574423348734396
374.0	2.697773822988978
386.0	2.5497365497869833
399.0	2.8050347065732715
411.0	2.6241642445895432
424.0	2.1118379246698815
436.0	2.1611761056382846
449.0	2.179840144465078
461.0	2.12335045516838
474.0	2.2252698054161884
486.0	2.154158757053343
499.0	2.3587059104727834
511.0	2.2628944202329073
524.0	2.63377141184044
536.0	2.029978022770656
549.0	1.9584348612884657
561.0	1.9278032238693494
574.0	2.0530424182703633
586.0	2.0059277844916266
599.0	2.2600231655792
611.0	2.19040667614323
623.0	1.8057040452313073
636.0	1.8208690630778983
649.0	1.9115040111465913
661.0	1.8850628055959866
674.0	2.094688421711125
686.0	2.054939741240888
699.0	1.6920594652401049
711.0	1.7701750360168538
724.0	1.8418531987847904
736.0	1.8259964940219624
749.0	2.0390803762833887
761.0	2.016355984159938
774.0	1.6453562864024862
786.0	1.7338875534065112
799.0	1.8214903966495504
811.0	1.8130754416915258
824.0	2.077165436570964
837.0	1.615049904242798
849.0	1.6809350589577148
861.0	1.7039925374391107
874.0	1.8606903629938323
886.0	1.8618206754440878
899.0	2.250377785696259
911.0	1.7480516230413536
924.0	1.7336604836898917
936.0	1.7395046744182987
949.0	2.010986367023534
962.0	1.5516363507505542
974.0	1.6281528753308092
986.0	1.662642096081403
999.0	1.8630679495211366
1011.0	1.887694455113207
1023.0	1.5695955634472931
1036.0	1.6119350034068358
1049.0	1.768022473087404
1061.0	1.794063376221157
1074.0	1.493416093288079
1086.0	1.5870432476731395
1099.0	1.7050006251713663
1111.0	1.7332636172327385
1124.0	1.4696560515474075
1136.0	1.5537674018870984
1149.0	1.6641198111335385
1161.0	1.6955304950287586
1174.0	2.090899248677407
1186.0	1.6295099555958257
1199.0	1.6385808055381839
1211.0	1.6770124960431096
1224.0	1.4233398604367709
1236.0	1.5107639954043965
1249.0	1.6326350293378797
